sample;file_size_in_bytes;total_reads;GC_content;read_mean_lenght;total_base_pairs;read_size_std;maximum_read_size;minimum_read_size
mgm4628883;302820704;1491298;0.5806195836000664;155.47805334681598;231864110;27.95698450806339;194;50
mgm4628884;296580933;1458568;0.5285189125607337;155.7510112658443;227173441;27.35074233535576;194;50
mgm4628885;826810761;4148374;0.5230359434132618;151.7968461859996;629710090;27.395877399327393;194;50
mgm4667220;4028037686;29039400;0.6312773728462064;97.2350810622809;2823648413;10.236473349182893;101;50
mgm4667225;3666337261;26445064;0.6318063142114465;97.16642137829578;2569572232;10.344220941624098;101;50
mgm4667237;28182335;216371;0.6398848882693188;88.85109372328084;19224800;17.238398339773372;101;50
mgm4667238;3830693462;27618682;0.629132830454746;97.22496370391606;2685225355;10.234417453934446;101;50
mgm4742954;4035239125;22065704;0.4716910597678301;137.98454669744504;3044726164;36.099541892354075;244;50
mgm4754113;3411996401;19143302;0.5265365576656662;133.35219007671716;2552801247;31.50600714136605;244;50
mgm4754114;2987382691;16482569;0.5723827820120211;136.4372194043295;2248835883;36.04707948647438;244;50
mgm4754463;3297131129;17944197;0.5096742199449492;138.86306096617196;2491786122;36.309449603521074;244;50
mgm4754464;3859984442;21206122;0.47408361047050274;137.1335628928288;2908071065;33.54193654325801;244;50
mgm4755173;3091081667;17306696;0.5832657395394543;135.13727888904964;2338779804;35.2262183486821;244;50
mgm4755174;3263651373;18260184;0.5783204347772676;135.26232627228728;2469914966;34.68947896302653;244;50
mgm4755175;2849407353;15979154;0.6175463411887783;134.8637746403846;2155009024;35.95666138633979;244;50
mgm4755527;4859026861;26916156;0.46344301404659893;137.02721257820025;3688245830;33.961071881410064;244;50
mgm4755528;3432513484;19033490;0.5001013301567276;136.8512890174109;2604757641;35.61793825559599;244;50
mgm4755664;5265026672;29611643;0.49637647335932555;134.34066289398396;3978047750;33.58048781592126;244;50
mgm4755667;4361062334;24131335;0.47393343300081536;137.21790240780297;3311251171;34.177178830351934;244;50
mgm4755755;4160566249;23377483;0.5427271833534325;134.5155870287661;3144635849;35.00005468778615;244;50
mgm4755756;3934253287;22210341;0.5994122634789197;133.69218027764634;2969348913;35.76883808101774;244;50
mgm4755757;3808324713;21502925;0.5753150728211811;133.66279410824342;2874141037;35.30295506563903;244;50
mgm4755759;4337096723;24022000;0.4617201505480697;137.0463532595121;3292127498;32.98211256558219;244;50
mgm4441363;98551347;374003;0.4252671877492423;208.61857792584553;78023974;68.21491620658385;346;58
mgm4540030;69332310;315476;0.5145804102144703;173.0896518277143;54605631;6.3999661931858665;185;158
mgm4454167;5126615;6112;0.42777698145112875;787.5932591623036;4813770;649.4213012354219;7845;100
mgm4563764;2998318;18632;0.4682510799646167;99.99055388578789;1863024;0.27376066469469285;100;67
mgm4443317;19280936;93661;0.47069923833492844;167.5369043678799;15691674;73.43447641312717;285;50
mgm4554764;40591215;159364;0.6228739975446618;197.5044112848573;31475093;106.89876415504752;574;50
mgm4749367;222395065;1101127;0.5496913022561392;154.52138036756887;170147664;79.3004384151505;301;50
mgm4440056;6228292;55809;0.563014323943141;99.78171979429841;5568718;8.739946026806896;122;75
mgm4562563;1758401;7996;0.49662616845809393;149.97873936968483;1199230;0.7191626676728652;150;121
mgm4534775;12461632;44464;0.0;166.24982007916518;7392132;16.913082386521854;201;109
mgm4440037;16799051;143447;0.47015958716522344;105.98192363730158;15202789;13.000886459905614;137;72
mgm4570604;2049951;5853;0.5914233926557764;291.35708183837346;1705313;93.74671719394861;544;50
ERR2136697;79206052;353913;0.4771291482524953;149.92102296327064;53058999;5.759545908043252;151;50
mgm4440940;1306413;2059;0.0;609.8154443904808;1255610;200.0596983051904;806;65
mgm4441663;105733844;85373;0.3847879162828317;801.4399166012673;68421330;276.39986765371714;2994;110
mgm4440371;5099834;43448;0.0;105.26505247652366;4573556;12.7151623038042;137;71
mgm4441020;23698043;89452;0.0;244.3242409336851;21855292;19.871943691933314;318;152
mgm4450124;37413952;85424;0.6232834115744745;414.5800360554411;35415085;59.77853786850244;547;265
mgm4447810;322320589;1098282;0.5898002793282163;232.84676886264182;255731415;55.92737190956818;6136;60
mgm4460639;3105842948;13948519;0.4956258228252418;188.93980887863435;2635430514;35.396541690308105;239;125
mgm4440213;33963318;113440;0.4015959177711314;243.8067700987306;27657440;42.89484470797527;352;106
mgm4532936;6270663;20258;0.44118870617022177;250.96332313160232;5084015;0.266823832335522;251;244
mgm4600630;11200065;2113;0.47125924122873475;5206.776620918125;11001919;13229.687864965721;377822;1323
mgm4440051;48610585;260957;0.3908437850395955;107.38801411726837;28023654;10.402301459702183;130;78
mgm4446411;16962514;41902;0.4466116661247894;322.97265047014463;13533200;117.4426097280244;560;61
mgm4441622;119537352;593792;0.6197125836456079;100.72789630038801;59811419;9.213837284776071;124;73
mgm4451034;66575423;210834;0.5531237303164669;235.36804310500204;49623586;99.96277694214307;451;50
mgm4440419;3953977;33341;0.6142933212587219;106.51309198884256;3551253;10.090830627804682;132;77
mgm4552686;73016558;181865;0.44908259002421985;363.4195529651115;66093297;916.9698234248093;62035;109
mgm4441835;43499951;136697;0.4396056082462544;262.3459622376497;35861906;25.94397688544016;341;148
mgm4559921;38027198;133413;0.5883787736105326;245.02595699069806;32689648;10.617920859649457;252;176
mgm4675679;862025311;5577695;0.5446509133839891;101.0680315076389;563726654;10.504048138992541;192;50
mgm4754625;860555620;5105516;0.5507682342615688;119.78848073338719;611582005;33.901218868711375;242;50
mgm4566594;254900658;846036;0.38179546992954677;237.61362046059506;201029677;133.0341962456175;1173;63
mgm4618471;273920342;744075;0.512219938328899;316.81929778584146;235737319;109.43353223322603;494;50
mgm4454183;94500477;230733;0.48541050141951897;386.6288523964929;89208035;105.39654744425506;616;113
mgm4563771;4136070;25579;0.4730506004165847;100.77121857773955;2577627;0.5347944155202797;101;66
mgm4442466;62411627;208412;0.5511998298467883;243.84431318734045;50820081;29.686900083651654;336;121
mgm4554765;144053482;538644;0.6225370733406045;210.04708118905992;113140600;113.006997962993;581;50
mgm4443776;66026047;226522;0.4724787056838339;245.83503147597142;55687043;30.422906833043147;328;139
mgm4540031;379433920;1763811;0.5483992206798081;168.58028723032118;297343765;6.950632485255118;183;153
mgm4562564;4524714;20586;0.5054022079462729;149.86981443699602;3085220;1.5012513031885824;150;109
mgm4440059;6794583;60554;0.5427812122766431;100.19480133434621;6067196;8.912146667017213;123;75
mgm4534778;15867488;56470;0.0;167.0505755268284;9433346;15.225238641160624;201;109
mgm4440038;29766987;242401;0.338682052667763;111.55709341133081;27041551;12.829081083728767;143;77
mgm4581537;3708527;14611;0.5650143424855248;203.80986927657244;2977866;97.51180036252815;557;50
mgm4440941;38082223;30086;0.0;1230.7755766801836;37029114;781.9693029358665;16076;98
mgm4749858;10604932;51920;0.5569089225535244;156.77386363636364;8139699;69.19833957309963;301;50
mgm4445728;33399099;63381;0.5088988800757982;443.0818699610293;28082972;72.76398328121826;619;211
mgm4440374;4229518;36159;0.0;104.90514118200171;3793265;10.105756763868616;130;76
mgm4441021;26615796;101545;0.0;241.5687330740066;24530097;21.53978875383498;317;146
mgm4450125;43108180;98742;0.6208544614943058;413.19413218286036;40799615;61.280623346356016;549;260
mgm4448187;82002072;228330;0.3873256824075271;337.0282047913108;76953650;120.88527928270342;664;50
mgm4532937;10632784;34350;0.513485836490279;250.96576419213974;8620674;0.23379028837901134;251;242
mgm4440275;60308680;309456;0.0;173.48392986401944;53685643;70.55746346923317;314;50
mgm4600634;15305639;4044;0.6011808292730875;3715.7242828882295;15026389;3674.5342710206537;80724;834
mgm4441571;1157899722;642230;0.523860576426308;1021.3786852062345;655960033;71.75082146318104;2048;335
mgm4446412;7831993;18466;0.5219637457212017;341.9562980613019;6314565;118.0229860514177;581;69
mgm4440441;5413582;56531;0.4004487949894615;83.85220498487556;4740249;16.40010712920261;116;50
mgm4537102;2161254;13432;0.4354613220106802;100.43448481238832;1349036;4.221562629535805;101;50
mgm4447811;302747866;1028781;0.5861781300554377;234.07134754627077;240808155;86.9974783308845;38489;60
mgm4440420;6649465;56799;0.0;104.98059824996919;5962793;11.286903124206594;133;74
mgm4451035;57961975;177186;0.5700761945675931;246.53625568611517;43682773;106.64651900882146;472;50
mgm4546121;10552004;27981;0.4916446387956189;317.57589078303135;8886091;80.88593338732521;487;52
mgm4552687;43934381;122927;0.45095733709996827;320.3367120323444;39378031;413.3889989450586;64014;109
mgm4442086;75295588;237790;0.4484460064227272;260.7977164725178;62015089;29.11576802506208;355;138
mgm4559922;257595461;941734;0.3543028882173122;232.68438221408593;219126794;29.125017996548035;252;129
mgm4563772;6972983;43324;0.4722257555229338;99.98617394515742;4331801;0.14977984793311036;100;92
mgm4665264;1737878018;8417712;0.5070653712974906;162.41029106246447;1367123056;48.024089159094956;294;50
mgm4623131;3096167855;13981152;0.4037146631504926;174.87172351748984;2444908147;94.63910970070104;538;50
mgm4442467;8491513;22523;0.3797851487802461;333.76082227056787;7517295;432.7862213310509;12866;95
mgm4562565;4052763;18430;0.4984468274469794;149.973955507325;2764020;0.6370407776733412;150;121
mgm4443777;89577412;300738;0.46766648277853146;252.09387573236503;75814208;24.51988430842976;335;145
mgm4440064;6034665;54025;0.5345213739995938;99.68647848218417;5385562;9.549048986750194;124;72
mgm4566599;68191012;237240;0.4313319433168778;223.67273646939807;53064120;116.43357363549757;1019;71
mgm4534779;7492518;26777;0.0;165.80162079396496;4439670;16.830789180925063;201;109
mgm4581538;1179853;5088;0.5696514116862565;182.44634433962264;928287;100.65216308111701;560;50
mgm4554766;1887911;7195;0.6082178674664459;204.8283530229326;1473740;105.84737067911126;535;50
mgm4554769;16813158;60905;0.602483914760517;218.49670798784993;13307542;107.47877877177844;562;50
mgm4618474;283174468;749264;0.6286322384418048;326.457267398407;244602678;113.04822720630165;494;50
mgm4440380;5464465;42905;0.4602464125552813;115.00018645845472;4934083;18.45725675156812;158;72
mgm4442643;33041259;66739;0.42225193282145623;411.7518242706663;27479905;128.17595728850029;665;76
mgm4532941;2656560;8581;0.44119280247667897;251.0024472672183;2153852;0.2034362064293396;251;246
mgm4485219;172214889;492096;0.5613275787426177;328.0054034172194;161410147;110.2013374317996;595;120
mgm4440945;13529385;8848;0.0;1489.7735081374321;13181516;2112.1318879041237;25762;97
mgm4450328;1007875145;2213933;0.5756235647245466;375.694663749987;831762814;227.98291382038755;16773;60
mgm4644368;23574134;20479;0.367318804468575;1111.0811563064603;22753831;655.4892882082568;4060;500
mgm4600475;8876710;26286;0.6151836010057795;315.9401202160846;8304802;118.32923673707037;557;50
mgm4453380;23708212;45047;0.4519859131898089;442.4234466224166;19929849;77.93466854557018;624;185
mgm4503260;26581773;54703;0.44563662286117034;456.98241412719597;24998309;103.79782557127304;863;60
mgm4445845;32040339;77273;0.5288456028844314;391.6215236887399;30261770;81.86687718411939;585;155
mgm4601897;62760697;164756;0.4625616725159191;326.69418412682995;53824827;150.6560052190122;1096;200
mgm4445734;52250095;167027;0.49472333741639724;291.47889263412503;48684845;114.17242377854242;513;100
mgm4440428;5741447;51493;0.4709967476638727;99.43122366146855;5120012;15.571812432245988;135;60
mgm4563778;4093752;25442;0.47064013862378834;100.98482823677384;2569256;0.2848256015381404;101;74
mgm4563007;2676328;12569;0.47239323678723527;149.99737449279974;1885317;0.3291856968199442;150;130
mgm4443703;33073832;113440;0.40159693015694875;243.8067700987306;27657440;42.894844707975096;352;106
mgm4540034;6064333;27725;0.48732391526087343;171.7141929666366;4760776;6.717528593443493;185;156
mgm4552691;16475103;53519;0.4526125598142572;272.01915207683254;14558193;223.2648820227291;12000;109
mgm4441696;6228292;55809;0.563014323943141;99.78171979429841;5568718;8.739946026806896;122;75
mgm4536389;3770118;15726;0.5408686638763246;177.78417906651404;2795834;14.103976536239866;194;101
mgm4749862;198466078;858808;0.5753811459577893;183.1641787221358;157302862;74.09299491860565;301;50
mgm4554770;20711048;78993;0.6059500546565131;204.85320218247188;16181969;109.4150390278345;564;50
mgm4480739;8316071;21556;0.4579539576203006;304.2833085915754;6559131;116.33580904049863;541;52
mgm4532942;2561646;8275;0.43585067003578404;250.98537764350453;2076904;0.2868325222306062;251;242
mgm4600476;3188948;10643;0.5403351398912827;278.4944094710138;2964016;128.64269007320263;548;50
mgm4440946;23675491;14906;0.0;1548.0265664832953;23074884;1842.1703475255374;21267;79
mgm4442652;29654814;80275;0.4190128118289144;288.33716599190285;23146266;176.50738801011533;570;50
mgm4644369;32910595;27255;0.38586475772471424;1166.526068611264;31793668;734.5286104586883;4945;500
mgm4453381;5825652;11624;0.5093642384678801;417.71739504473504;4855547;100.24959752252171;608;97
mgm4503261;20042165;43339;0.5854708742420145;433.9187567779598;18805605;98.39213903207119;718;60
mgm4446341;21544316;49449;0.5402572360517379;353.33151327630486;17471890;121.99734732161697;597;68
mgm4563779;2249150;13907;0.4704171095527861;100.79744013805997;1401790;0.4899414490280831;101;72
mgm4440429;3926029;34204;0.0;103.74421120336802;3548467;9.872441765964094;128;74
mgm4563008;2560980;12040;0.4872082653688428;149.8547342192691;1804251;1.7042176320872104;150;110
mgm4540035;284311508;1289849;0.5697773664129988;173.75768016256166;224121170;6.316397127252147;185;159
mgm4601898;23636096;65834;0.4189151058010898;305.44086642160585;20108394;138.25992597345996;1144;200
mgm4552692;18578654;43481;0.4288858939934962;389.5086359559348;16936225;664.5589860366674;36485;109
mgm4443704;68088314;309458;0.3798957164755053;173.4844179177788;53686141;70.55749737722701;314;50
mgm4445735;198478121;604087;0.4432892498327735;306.95358284485513;185426669;106.7260575632237;1242;100
mgm4525800;560468171;4167433;0.4608221163885623;70.02376810856947;291819362;21.138638356792836;100;50
mgm4485981;152418742;418489;0.5719737958363998;342.0181701311146;143130842;568.0142864504055;187270;120
mgm4480748;5078545;11937;0.4553878202163723;343.2737706291363;4097659;124.40398910219453;597;58
mgm4554771;23641976;87471;0.6138252868517543;212.82652536269163;18616149;111.74375592662281;584;50
mgm4532943;29746741;96093;0.4738604823663363;250.96377467661537;24115862;0.2370924539046814;251;240
mgm4665265;1536055804;7422655;0.48399373949181346;162.88087779911635;1209008562;48.41121589647567;294;50
mgm4600477;3275371;11347;0.5218116988569643;267.7018595223407;3037613;130.04675438231806;541;50
mgm4675681;739564647;4815837;0.4495226070241065;100.07836913915483;481961113;6.079881682178313;192;50
DRR125228;1940550518;11315344;0.6009684606410767;99.63581301637846;1127413499;3.1090518136013543;100;50
mgm4463676;3298383;4487;0.4626054667755356;687.8270559393804;3086280;3242.3275322854925;64941;61
mgm4440947;40819539;29816;0.0;1332.347598604776;39725276;777.9580749599645;16773;83
mgm4453382;2567614;4967;0.5074851398642023;433.20515401650897;2151730;80.08800847162344;603;165
mgm4618475;264149989;705397;0.6247057685125901;323.0426270596558;227873300;109.86508086927601;494;50
mgm4442653;28128515;62077;0.49214013093261233;370.5752533144321;23004200;166.28088826256663;624;50
mgm4503262;26784441;58450;0.591075701398348;429.7568006843456;25119285;109.2025775167257;831;60
mgm4440039;31113217;225271;0.447297377579711;107.22460947037125;24154595;13.624537261325164;140;70
mgm4618472;265689833;740081;0.66262405119339;307.8320643280938;227820662;128.5989249381344;494;50
mgm4749859;12093807;53914;0.5632605550386707;176.49102273991912;9515337;85.70706503365584;301;50
mgm4440942;41444185;30906;0.0;1304.7383679544425;40324244;689.612794832189;12316;103
mgm4440375;3889449;31050;0.0;112.97748792270531;3507951;16.62118326447276;153;73
mgm4445729;45162932;86230;0.5240239187020351;439.9397541458889;37936005;71.99359903091198;608;202
mgm4441022;25172161;96009;0.0;241.6491370600673;23200492;20.933418521672582;316;148
mgm4450126;42683874;97541;0.6137739518794193;414.20366820106415;40401840;60.51794672466215;548;265
mgm4532938;7557645;24417;0.48843656299634874;250.94172093213746;6127244;0.2864665356421632;251;245
mgm4600636;17309126;6602;0.6959409760580858;2571.6334444107847;16977924;1894.1640346608372;39305;258
mgm4469452;84953125;196673;0.3859685396215195;349.6475977892237;68766242;110.8537296710217;582;85
mgm4503256;10083676;22113;0.5045614307798181;427.0726269615158;9443857;111.79351508434492;671;60
mgm4446969;4794107;6843;0.3583646124379947;651.8941984509718;4460912;371.8178709283334;4071;100
mgm4440276;632377;2694;0.0;212.6759465478842;572949;49.71593951412662;330;102
mgm4537103;4247006;26443;0.4445376332960368;100.145482736452;2648147;4.204482762446871;101;50
mgm4440421;15531546;136563;0.0;101.70259880055359;13888812;10.49175564783916;127;71
mgm4540032;89193259;414784;0.5802226048834859;168.4989054544052;69890650;6.524954695216624;182;154
mgm4604227;6782332353;34195488;0.4119561100010103;154.12709296618314;5270451158;35.94372658239935;294;50
mgm4451036;57270796;191529;0.5531143396404276;218.89117574884222;41924008;98.91528039316815;437;50
mgm4552688;37939262;94380;0.43726102365209935;364.3687751642297;34389125;789.1789199506914;49030;109
mgm4563775;3499805;21639;0.46075004274995196;100.80359536022921;2181289;0.41941365629750016;101;90
mgm4450653;744885455;6909700;0.5036007537198711;76.00001099903035;525137276;1.0999030351847731e-05;76;76
mgm4555202;3982776;24598;0.4628481341279048;140.07427433124644;3445547;44.48289103402226;260;50
mgm4562566;5897582;27732;0.5052584184174062;149.76363046300304;4153245;2.127195565548476;150;107
mgm4440065;6201502;55411;0.4877922058214353;99.8978361697136;5535439;10.036238953447414;125;71
mgm4534780;1814809;6538;0.0;163.5368614255124;1069204;17.61075073021444;201;109
mgm4581539;6865004;32465;0.5495381027578592;162.6188510703835;5279421;88.77328985881502;557;50
mgm4554767;5290561;20866;0.6150322455002543;196.13289561966835;4092509;105.05826259268777;533;50
mgm4536375;20810354;127549;0.441369273055685;111.95045041513458;14279168;26.725803690522856;194;50
mgm4675680;1061629675;6892846;0.3880727247455486;100.52710781584268;692917873;7.387599781651405;192;50
mgm4578950;84178007;84928;0.5267721162530767;893.2176431801055;75859188;2309.513881799647;90089;153
mgm4754626;1467375170;8622097;0.5178737108654187;121.35298988169583;1046317250;33.50742488220625;242;50
mgm4449956;480377228;1026976;0.5814704287102437;385.25605466924253;395648722;117.94181060673701;2935;60
mgm4440040;38620261;281641;0.3690532301226434;106.27820523290288;29932300;11.48418028366535;134;74
mgm4749860;167694491;715085;0.5881979127053408;186.52799597250677;133383372;71.77412873478325;301;50
mgm4440376;4067879;35592;0.42932790224032585;102.22269049224545;3638310;12.378870508838922;132;70
mgm4440943;36091233;25938;0.0;1354.3788649857352;35129879;1026.5523823687793;16833;78
mgm4445126;57519996;239001;0.5491846653990327;218.51090999619248;52224326;49.22522997404492;330;85
mgm4445730;91154617;267520;0.5022651479513097;318.9386288875598;85322462;117.79923840868942;540;100
mgm4532939;8002968;25853;0.4472036163781292;250.9844892275558;6488702;0.21740557009577888;251;243
mgm4600639;9722009;3786;0.5494052269054086;2518.5729001584787;9535317;2391.415282649261;42729;694
mgm4450127;57898557;130936;0.5920137830922375;418.71932088959494;54825433;60.31958451252707;552;269
mgm4503257;35881697;78772;0.6312964771093045;426.92829939572437;33629996;117.35755672557833;671;60
mgm4618473;253576558;710893;0.643684798742231;305.5703010157647;217227788;128.6305766515052;494;50
mgm4446970;1569915;2883;0.3974352998631594;498.59139784946234;1437439;239.4515260005231;3669;100
mgm4441627;43299404;218998;0.4848890015916532;103.01837916328003;22560819;10.758532253004098;130;72
mgm4481541;283148115;707624;0.36514139390591516;336.84554226538387;238359990;115.18840315702504;587;50
mgm4537104;1529215;9486;0.48701064896514334;100.71663504111322;955398;2.8971723503712576;101;50
mgm4440425;12194073;108724;0.6159208536929129;100.1377892645598;10887381;10.495602274469064;126;70
mgm4689323;1277067213;6308075;0.4458527242338738;158.454747605252;999544432;47.60647876808633;294;50
mgm4540033;364413267;1659764;0.5358277448758919;172.92282095526835;287011073;6.401811010330681;185;158
mgm4552689;44110737;88367;0.48307602990657905;459.90042662985053;40640021;1376.8049983730327;88641;109
mgm4563776;3640955;22625;0.4618029662955519;99.99040883977901;2262283;0.16459875679095318;100;89
mgm4709410;1309754229;6637640;0.5169057336810122;150.5473139549599;999278873;42.55835204621617;294;50
mgm4485218;175234206;497696;0.5556568916821507;330.09976170192243;164289331;111.47809064092202;735;120
mgm4562567;4444055;20872;0.4892039588678435;149.99003449597546;3130592;0.3517746362166301;150;127
mgm4440066;8623993;76289;0.5275717735165553;101.02675352934237;7707230;9.170460708159295;124;75
mgm4534781;4675062;16715;0.0;165.6877654801077;2769471;16.740556269031483;201;109
mgm4581540;21909996;87211;0.547030995015152;201.70054236277534;17590506;93.31362116825073;593;50
mgm4554768;68124566;251831;0.61819724146083;213.0526146503012;53653253;109.9487970341251;565;50
mgm4536376;32406121;192376;0.4360817105831172;116.76530856239863;22462843;32.09241813755658;194;50
mgm4441573;569250569;317179;0.3605540588921269;1012.1297658420009;321026307;63.924320131714545;2048;413
mgm4578951;2258321206;10245447;0.5007609964170107;150.94125536933626;1546460632;0.23517376690104516;151;150
mgm4440377;3586405;29962;0.0;107.53477738468727;3221957;13.827004827057726;143;70
mgm4440041;21915052;190430;0.4742904380119535;103.95798981252953;19796720;14.276293189519937;142;65
mgm4440944;30984067;22795;0.0;1322.7111208598376;30151200;1131.7367230236605;17639;85
mgm4532940;6592497;21298;0.4361261972029142;250.96548971734435;5345063;0.29799019814616157;251;237
mgm4600829;7068780967;48237913;0.57309240217184;99.05304779665737;4778112302;6.755127811526161;101;50
mgm4445129;68245432;331055;0.5493216864310592;184.55342163688812;61097333;66.18408344278865;317;50
mgm4749861;159965902;712888;0.5862040769654486;176.57828017865359;125880537;60.643613238403546;301;50
mgm4503259;35532418;78092;0.5212887502553669;426.2962787481432;33290329;107.02173329102558;842;60
mgm4453379;4223256;8046;0.4781154203181828;441.02982848620434;3548526;79.59305918426038;638;167
mgm4600474;7993216;23724;0.6086461934153077;315.1856348002023;7477464;119.76754627232583;557;50
mgm4445731;36582173;73127;0.44217752288416046;416.8185485525182;30480690;108.33354247262712;1666;100
mgm4443702;51895416;180782;0.39889822159134486;239.0932449027005;43223755;43.399929598964825;347;105
mgm4537105;1794943;11145;0.47864254257441996;100.58654104979811;1121037;2.86718430935197;101;51
mgm4440426;3635996;31919;0.0;101.79635953507315;3249238;16.129961337537456;140;61
mgm4563777;2868633;17825;0.47091287805149;101.00140252454418;1800350;0.17214407600037038;101;83
mgm4563006;4101743;19281;0.4883497703115324;149.83211451688192;2888913;1.8251720024392912;150;113
mgm4552690;11481661;40990;0.4635525993754579;244.81268602098072;10034872;127.8991987712947;4057;109
mgm4441695;5290045;47867;0.574456668124327;99.51200200555706;4763341;8.559770355220714;121;75
mgm4620726;3265175747;11421194;0.0;161.42085153268565;1843618861;17.321197749831438;198;119
mgm4581542;1146784782;3934995;0.5619424444294674;240.75630337522665;947374850;106.98657040249643;594;50
mgm4536388;24140900;148479;0.552998612051767;111.2959543100371;16525112;27.976226325585618;194;50
mgm4563780;2316502;14395;0.47156811660657094;99.99096908648836;1439370;0.18392993853860828;100;88
mgm4644370;63918623;44447;0.38131551554725707;1393.2108353769659;61924042;1060.8491867265266;6725;500
mgm4446342;26746215;62180;0.531229346831945;347.8781601801222;21631064;121.13148658693065;593;68
mgm4440430;7758707;67671;0.0;103.61634969189166;7011822;9.859617260687978;128;74
mgm4563009;3280212;15446;0.4709322420778438;149.47416806940308;2308778;2.664971461967898;150;131
mgm4552693;42407009;98687;0.44112300262548;391.5349640783487;38639411;704.4292138854881;59947;109
mgm4461451;21338280;62047;0.4495475041191818;263.0947024030171;16324237;98.35942389622134;469;50
mgm4749863;186934229;853877;0.5718613573376912;171.2004457316452;146184123;62.23816323178066;301;50
mgm4480750;6335676;13795;0.44187412556716;376.51910112359553;5194081;112.98262231459721;613;88
mgm4443705;73323009;257313;0.4130513566608293;237.1426783722548;61019894;44.05869389940843;346;102
mgm4637834;2348808137;10418412;0.6100959490922196;166.77505036276162;1737531186;14.549087483629531;190;50
mgm4600478;8516506;24852;0.5967536705467343;320.84918718815385;7973744;136.24185375035987;555;50
mgm4532944;30245001;97712;0.4741721493466237;250.93940355329948;24519791;0.27676662287917964;251;241
mgm4465820;7416033635;68802015;0.508279492129998;76.00000110461882;5228953216;1.1046188173490053e-06;76;76
mgm4623132;2938338063;13675152;0.4110219403173112;168.64577578369878;2306256618;87.6636854054692;538;50
mgm4454502;5990776;12494;0.0;455.40187289899154;5689791;57.08531280580306;587;292
mgm4485982;167711611;479634;0.5614794934879297;327.71262671120064;157182118;110.39362376191833;1635;120
mgm4440948;37676885;28412;0.0;1290.0973180346332;36654245;1083.6409032456525;18571;88
mgm4563781;2980323;18519;0.4636216128075104;101.00248393541769;1870465;0.06380124886856041;101;98
mgm4447483;70567635;130257;0.5114217008560612;475.26561336434895;61906673;64.92575667703076;654;232
mgm4445736;31931254;103677;0.4684456764388174;286.724027508512;29726687;102.5735548531012;491;100
mgm4503266;2524046;6698;0.5271611422529754;349.06628844431174;2338046;154.1005287382409;634;60
mgm4479000;73133485;346377;0.5367023822152158;164.22164866604885;56882602;51.79399953374505;359;57
mgm4440432;11458103;98314;0.41309741823457796;105.45193970339932;10367402;11.194360691986992;133;74
mgm4540036;560141815;2546077;0.469471989447004;173.35714080917427;441380629;6.444485218508218;185;158
mgm4563010;9764746;44430;0.4897050076012872;149.9147873058744;6660714;1.1943147058443404;150;105
mgm4667949;2064138;17793;0.3162875126447117;100.00562018771427;1779400;0.005620187714271865;100;100
mgm4487910;37334426;71399;0.40995826945584757;439.114483396126;31352335;129.6174680959562;660;82
mgm4461452;36494978;101041;0.43519880574107384;280.0650330064033;28298051;94.58510221929158;478;65
mgm4552694;2441910;10690;0.45231185135442814;194.74630495790458;2081838;55.86491057284706;1878;109
mgm4600479;7358627;21925;0.5854716949330842;313.90522234891677;6882372;136.87668743340183;564;50
mgm4532969;48730937;156916;0.4155618456803404;250.9886372326595;39384133;0.14698302121391835;251;242
mgm4754627;1452206132;8509000;0.5281135974352036;121.82406146433189;1036600939;33.01253711361619;242;50
mgm4443706;31696218;107318;0.4140692095567475;247.9298626511862;26607337;39.72209228527368;350;115
mgm4454503;1337508;2866;0.0;442.7972784368458;1269057;61.88571058769097;576;256
mgm4563782;2901213;18028;0.46165603570334063;100.99744841357888;1820782;0.19397537731987782;101;86
mgm4618476;245645189;655952;0.5627539212152137;323.0582573115106;211910710;110.39205727857079;494;50
mgm4440949;22188013;12798;0.0;1691.031723706829;21641824;2139.208480671327;19264;74
mgm4503268;22017048;48763;0.6368602799876897;423.1292168242315;20633050;117.81224898005739;705;60
mgm4440433;12207108;106285;0.6382654577883472;103.81446111869032;11033920;9.676563183812542;128;75
mgm4445737;33956677;108575;0.4913716254410428;291.40690766751095;31639505;113.5499932582712;1080;100
mgm4447551;47627925;92308;0.49559882765564106;454.99420418598606;41999605;85.66577183308507;657;187
mgm4563011;5669007;25785;0.48393950019290183;149.98068644560792;3867252;0.5658591227786925;150;124
mgm4668298;357884506;2854387;0.42902943270367916;109.20227250194175;311705547;61.73126340411631;14593;100
mgm4479001;25022502;147268;0.5184081595475497;130.01428687834425;19146944;25.72241086499592;217;55
mgm4692823;1558778196;8302197;0.4532142734540036;143.49604243310534;1191332413;37.81937296956991;294;50
mgm4709416;2256216137;11231633;0.5177683088765328;154.0758534400118;1730523440;42.41000390862139;294;50
mgm4441574;660110962;368834;0.37283904507431553;1007.7402327334248;371688861;44.94137831318192;2048;518
mgm4525801;692590154;4334937;0.45950832591473606;94.73793575316088;410682983;2.235205347478835;95;50
mgm4506447;69090159;223785;0.5262025200677096;228.49726746654156;51134261;82.12875529367368;501;50
mgm4552695;16332477;33039;0.44028995564802603;455.510517872817;15049612;956.2155288051366;31830;109
mgm4487911;11993675;22219;0.5258233897757694;455.69400063009135;10125065;94.1344513897868;642;129
mgm4461453;41158956;112849;0.4528766033659395;283.5456406348306;31997842;96.77522537976259;486;64
